"","gene","TCGA","AUS","CA","TCGA2","AUS2","CA2","sum","abs"
"12092","ENSG00000196739",0.105218298095327,0.127328174921429,0.11197613787057,1,1,1,3,3
"12094","ENSG00000196754",-0.493974256701469,-0.799226214425,-0.92379330888906,-1,-1,-1,-3,3
"12103","ENSG00000196821",0.0196035653236315,0.176286346785714,0.0202337060508473,1,1,1,3,3
"12105","ENSG00000196843",-0.046386468761014,-0.0650070500321434,-0.00281648020647207,-1,-1,-1,-3,3
"12108","ENSG00000196867",0.363798524780507,0.0996437642642856,0.288868655878582,1,1,1,3,3
"12119","ENSG00000196937",-0.0694154684523367,-0.0768857843428563,-0.346811534403389,-1,-1,-1,-3,3
"12136","ENSG00000197021",-0.0456401593108149,-0.117171057107143,-0.0917706024983049,-1,-1,-1,-3,3
"12145","ENSG00000197062",0.026926947783978,0.137701934692857,0.091485441099846,1,1,1,3,3
"12156","ENSG00000197122",-0.0956395780720953,-0.0278522298821429,-0.0780381636828968,-1,-1,-1,-3,3
"12160","ENSG00000197140",0.0636925533044059,0.462434131810714,0.0758539051839757,1,1,1,3,3
"12162","ENSG00000197147",0.0274547757562082,0.031717365453571,0.0370852822650232,1,1,1,3,3
"12168","ENSG00000197181",0.40602648616502,0.0272449189500001,0.273923976372881,1,1,1,3,3
"12170","ENSG00000197191",-0.145837164766088,-0.0506367232892857,-0.462576925594453,-1,-1,-1,-3,3
"12176","ENSG00000197249",-0.21740823931562,-0.107124892039286,-0.199426655832358,-1,-1,-1,-3,3
"12177","ENSG00000197256",0.0118384673172232,0.127204606371429,0.065113073624345,1,1,1,3,3
"12193","ENSG00000197355",0.0971797927740985,0.00311803720714288,0.0785665665343602,1,1,1,3,3
"12203","ENSG00000197408",0.262257674624833,0.715151469460714,0.406966399111556,1,1,1,3,3
"12214","ENSG00000197471",0.12450918431936,0.174811409149999,0.0427788281081662,1,1,1,3,3
"12219","ENSG00000197497",0.22385889523498,0.384080899253571,0.213348363903236,1,1,1,3,3
"12221","ENSG00000197506",0.269277127917223,0.0665271043214286,0.233404076572573,1,1,1,3,3
"12227","ENSG00000197555",0.109175061948197,0.230209106421428,0.0680671332958411,1,1,1,3,3
"12228","ENSG00000197557",0.261069659669426,0.0676567484000001,0.00726821399352851,1,1,1,3,3
"12237","ENSG00000197587",-0.162433429368758,-0.236891142442857,-0.132818427969183,-1,-1,-1,-3,3
"12240","ENSG00000197601",-0.0995071796066762,-0.202987990796428,-0.298097972874269,-1,-1,-1,-3,3
"12244","ENSG00000197619",0.180565865835781,0.0839789433428573,0.144008703336826,1,1,1,3,3
"12245","ENSG00000197620",-0.0898020344825099,-0.074431201535714,-0.0714564725124802,-1,-1,-1,-3,3
"12248","ENSG00000197632",-0.564115831680107,-0.319421167721429,-0.0767157500391371,-1,-1,-1,-3,3
"12253","ENSG00000197694",-0.0195394233570099,-0.0414678097678571,-0.0570140880850545,-1,-1,-1,-3,3
"12254","ENSG00000197696",-0.265227548086515,-0.174304514175,-0.0332515664616331,-1,-1,-1,-3,3
"12255","ENSG00000197702",-0.00715508961335054,-0.135991469746429,-0.0706822296308163,-1,-1,-1,-3,3
"12262","ENSG00000197747",-0.124066072498797,-0.0229397316500002,-0.0645048907879815,-1,-1,-1,-3,3
"12267","ENSG00000197766",0.152218604418692,0.143368572403571,0.237733161400616,1,1,1,3,3
"12274","ENSG00000197785",-0.0395020314272365,-0.210609050353572,-0.058302997008937,-1,-1,-1,-3,3
"12277","ENSG00000197818",0.0332069616662212,0.251535433007143,0.00998743428597848,1,1,1,3,3
"12280","ENSG00000197841",0.145805505786115,0.0186509652107141,0.0100042659562405,1,1,1,3,3
"12295","ENSG00000197930",0.0607882750165549,0.345664106310714,0.0713560175919881,1,1,1,3,3
"12297","ENSG00000197937",0.29717551524219,0.0602227135,0.0772720364853621,1,1,1,3,3
"12301","ENSG00000197956",-0.457355625210948,-0.172857373892858,-0.0923435835476116,-1,-1,-1,-3,3
"12310","ENSG00000197982",-0.120647235550869,-0.174622072292857,-0.0597846181084742,-1,-1,-1,-3,3
"12313","ENSG00000198001",-0.061177799719359,-0.0445374148928579,-0.0577483321275816,-1,-1,-1,-3,3
"12314","ENSG00000198015",-0.0789998315142855,-0.114458607714286,-0.0432116397929114,-1,-1,-1,-3,3
"12326","ENSG00000198081",0.151013472884646,0.0484469854214282,0.0967681037858243,1,1,1,3,3
"12335","ENSG00000198130",-0.0280477811658209,-0.0479711127642855,-0.105125815777195,-1,-1,-1,-3,3
"12337","ENSG00000198133",-0.0104294758026704,-0.201385925096429,-0.119182578446533,-1,-1,-1,-3,3
"12346","ENSG00000198176",0.000733554960747007,0.0978682680178569,0.055679072559939,1,1,1,3,3
"12356","ENSG00000198223",0.126078680211215,0.444494081853572,0.154536913698305,1,1,1,3,3
"12363","ENSG00000198270",-0.0711461189198932,-0.065779685985714,-0.250303786706009,-1,-1,-1,-3,3
"12365","ENSG00000198298",0.0241780556475302,0.0398848048607143,0.0800947971389832,1,1,1,3,3
"12368","ENSG00000198315",0.450353166640321,0.190282085953571,0.0148905159411399,1,1,1,3,3
"12372","ENSG00000198346",0.442831907116956,0.154148897289286,0.038012001249923,1,1,1,3,3
"12374","ENSG00000198355",-0.0792573318865148,-0.12472752855,-0.0921766996428346,-1,-1,-1,-3,3
"12378","ENSG00000198373",-0.072965221987717,-0.178975906207143,-0.0157121358539287,-1,-1,-1,-3,3
"12384","ENSG00000198417",0.129234820187984,0.2920863058,0.0904992178653314,1,1,1,3,3
"12385","ENSG00000198420",0.183800006066756,0.0229890629035712,0.0711060812637907,1,1,1,3,3
"12392","ENSG00000198464",-0.0112954252595463,-0.0883923716285713,-0.0151490323038521,-1,-1,-1,-3,3
"12393","ENSG00000198466",0.109919006673164,0.0612130793535712,0.135069475318644,1,1,1,3,3
"12395","ENSG00000198478",0.00856368435941235,0.437662136360714,0.12146825983359,1,1,1,3,3
"12398","ENSG00000198488",-0.0316639153089451,-1.13570072472143,-0.544337420040061,-1,-1,-1,-3,3
"12400","ENSG00000198498",-0.080117475687584,-0.0642867803464284,-0.0296815685171028,-1,-1,-1,-3,3
"12401","ENSG00000198502",0.143902271832043,0.482475583253572,0.239243684448998,1,1,1,3,3
"12406","ENSG00000198521",0.177958584693458,0.205746539410714,0.15972142198983,1,1,1,3,3
"12414","ENSG00000198554",0.0108876669821094,0.0479551649285712,0.209879823641602,1,1,1,3,3
"12424","ENSG00000198610",0.00694663439999996,0.849429781553571,0.13995336635131,1,1,1,3,3
"12426","ENSG00000198624",0.130881219115354,0.041002075242857,0.332516315883513,1,1,1,3,3
"12436","ENSG00000198680",-0.0911117981778373,-0.220142379839285,-0.379436780475809,-1,-1,-1,-3,3
"12438","ENSG00000198689",0.0137107929591451,0.04108422925,0.0280135221516176,1,1,1,3,3
"12447","ENSG00000198722",0.00974766212042777,0.0993228033392857,0.0351090261941449,1,1,1,3,3
"12454","ENSG00000198740",-0.0139343832336447,-0.0547003427142858,-0.0450258134422192,-1,-1,-1,-3,3
"12457","ENSG00000198746",0.0735487245994655,0.0320956893321429,0.0137674377775046,1,1,1,3,3
"12464","ENSG00000198771",0.102340076558344,0.00210304614285661,0.401326862758089,1,1,1,3,3
"12466","ENSG00000198780",-0.037520426250734,-0.460224135317858,-0.240289838467796,-1,-1,-1,-3,3
"12467","ENSG00000198783",0.104647967400801,0.0123818908000004,0.0221485539291209,1,1,1,3,3
"12468","ENSG00000198791",0.0161165093636848,0.0878099918000004,0.0642134592403698,1,1,1,3,3
"12473","ENSG00000198796",-0.0183253279738316,-0.435126797103572,-0.0579195361784282,-1,-1,-1,-3,3
"12479","ENSG00000198816",-0.171286505051268,-0.0382355354142856,-0.091382287801232,-1,-1,-1,-3,3
"12481","ENSG00000198821",0.233110146490521,0.194623395810714,0.0169003186231125,1,1,1,3,3
"12482","ENSG00000198824",0.0806830727238985,0.00537110232499938,0.10554774889738,1,1,1,3,3
"12493","ENSG00000198839",0.0088012098857142,0.0490677462571423,0.0955234971485366,1,1,1,3,3
"12494","ENSG00000198841",-0.0423139424312424,-0.0718612672000001,-0.138315377731587,-1,-1,-1,-3,3
"12497","ENSG00000198848",0.104224062222164,0.329463989767858,0.174132493824345,1,1,1,3,3
"12498","ENSG00000198851",0.254241274418157,0.360200419078571,0.360824434513405,1,1,1,3,3
"12508","ENSG00000198873",0.0542469408777038,0.170027065653571,0.156188217538366,1,1,1,3,3
"12513","ENSG00000198890",0.101780070713485,0.0101778653857139,0.116689324724808,1,1,1,3,3
"12521","ENSG00000198910",0.461212639185581,0.329392760864286,0.0305452747035435,1,1,1,3,3
"12525","ENSG00000198917",-0.0992197358181572,-0.126342577192856,-0.0418922017513097,-1,-1,-1,-3,3
"12526","ENSG00000198918",-0.0703180185567422,-0.128487529953572,-0.00368706961140219,-1,-1,-1,-3,3
"12531","ENSG00000198929",0.0606571514950602,0.480732033610714,0.0453281657057012,1,1,1,3,3
"12541","ENSG00000198951",0.00298226851455308,0.080335926239286,0.206523062382743,1,1,1,3,3
"12558","ENSG00000203760",-0.210120216433912,-0.0102322712321428,-0.130915551977504,-1,-1,-1,-3,3
"12561","ENSG00000203791",-0.154281159830441,-0.0646503710142854,-0.0892393870573187,-1,-1,-1,-3,3
"12562","ENSG00000203797",-0.0115010733655541,-0.123386583464286,-0.171226672975039,-1,-1,-1,-3,3
"12564","ENSG00000203812",0.10474889047717,0.00181948744642924,0.446309509699846,1,1,1,3,3
"12570","ENSG00000203896",-0.137129433902803,-0.041314168225,-0.182016294482281,-1,-1,-1,-3,3
"12578","ENSG00000204116",0.0980996411620829,0.203867501282143,0.152198988357781,1,1,1,3,3
"12580","ENSG00000204128",0.109270635063284,0.0213314734607142,0.141962678377195,1,1,1,3,3
"12581","ENSG00000204130",-0.00320052161228279,-0.014493417032142,-0.184333702394145,-1,-1,-1,-3,3
"12588","ENSG00000204174",0.2095378023749,0.205839756132143,0.164457232499538,1,1,1,3,3
"12591","ENSG00000204186",0.203972895112683,0.000502237160714181,0.110243538771956,1,1,1,3,3
"12594","ENSG00000204219",0.304330402480907,0.0575172418428567,0.183620281133436,1,1,1,3,3
"12599","ENSG00000204252",0.218240750727637,0.239723649807143,0.251050540771957,1,1,1,3,3
"12601","ENSG00000204257",0.0824557872192262,0.00372528473571432,0.227781294755315,1,1,1,3,3
"12605","ENSG00000204271",0.00502974991428484,0.132014152585715,0.0298694909167954,1,1,1,3,3
"12606","ENSG00000204287",0.115124917807476,0.0157410910464293,0.180724357517412,1,1,1,3,3
"12612","ENSG00000204314",-0.105473934417089,-0.0240763521392857,-0.242975376036056,-1,-1,-1,-3,3
"12641","ENSG00000204516",0.1207338830502,0.0317670118821427,0.174656521733436,1,1,1,3,3
"12644","ENSG00000204525",-0.0367575973345797,-0.261107406996429,-0.0125719664530042,-1,-1,-1,-3,3
"12664","ENSG00000204673",-0.170176432188518,-0.130460159903572,-0.119209452140832,-1,-1,-1,-3,3
"12667","ENSG00000204764",0.10367335693004,0.0846453704357142,0.0772148868613254,1,1,1,3,3
"12672","ENSG00000204843",0.00354931899866529,0.0249894741035721,0.0729192208582443,1,1,1,3,3
"12677","ENSG00000204882",-0.0807718985695594,-0.152728569814286,-0.292799951040986,-1,-1,-1,-3,3
"12682","ENSG00000204954",-0.234487793081709,-0.0132521794214289,-0.0665977625587058,-1,-1,-1,-3,3
"12684","ENSG00000204963",-0.454169990354072,-0.0427138949678571,-0.308523914711556,-1,-1,-1,-3,3
"12690","ENSG00000205045",0.541201940880641,0.111682052525,0.285340269483513,1,1,1,3,3
"12692","ENSG00000205084",-0.0755841493508678,-0.163306340264286,-0.191546380890293,-1,-1,-1,-3,3
"12696","ENSG00000205133",0.0784535266961282,0.0841936587642866,0.00174479044591713,1,1,1,3,3
"12699","ENSG00000205189",0.374447316467823,0.00517345867142893,0.00625611459815101,1,1,1,3,3
"12706","ENSG00000205323",-0.140017345813618,-0.132440994707143,-0.239353319331896,-1,-1,-1,-3,3
"12711","ENSG00000205364",0.0263754876437918,0.926826463103571,0.239410224215717,1,1,1,3,3
"12714","ENSG00000205420",-0.211269320008278,-0.416543985900001,-1.80545233973744,-1,-1,-1,-3,3
"12732","ENSG00000205707",-0.0246135298037391,-0.240902426921429,-0.0585701189408319,-1,-1,-1,-3,3
"12733","ENSG00000205710",0.127138015691856,0.358600483989286,0.316470612437905,1,1,1,3,3
"12736","ENSG00000205744",0.0722833406216283,0.0858831986178572,0.298074523077966,1,1,1,3,3
"12738","ENSG00000205765",0.0336500771150874,0.00620355138928641,0.0955227371257319,1,1,1,3,3
"12739","ENSG00000205808",-0.187033115539118,-0.276829083078572,-0.0774702044449924,-1,-1,-1,-3,3
"12745","ENSG00000206053",0.0526597479041389,0.173113407932142,0.0422359874388292,1,1,1,3,3
"12751","ENSG00000206503",-0.104855563388519,-0.00796243817857167,-0.0365477668249614,-1,-1,-1,-3,3
